date,open,high,low,close
2018-01-01,0.7113893628,0.7213966250,0.7061149478,0.7113893628
2018-01-02,0.7089182138,0.7130887508,0.7088980675,0.7088177204
2018-01-03,0.7100709081,0.7113893628,0.7074687481,0.7100205421
2018-01-04,0.7088478208,0.7151285410,0.7075688243,0.7090187073
2018-01-05,0.7159220576,0.7187522650,0.7146276832,0.7155993581
2018-01-08,0.7172314525,0.7185198665,0.7157478929,0.7170412540
2018-01-09,0.7174322009,0.7198905945,0.7164195776,0.7175402641
2018-01-10,0.7146276832,0.7229194045,0.7143111825,0.7144489884
2018-01-11,0.7206584215,0.7246901989,0.7184217572,0.7206479907
2018-01-12,0.7262691855,0.7276484370,0.7221624255,0.7260793447
2018-01-15,0.7248898149,0.7319036722,0.7248898149,0.7249003053
2018-01-16,0.7296713591,0.7308178544,0.7260582447,0.7296607494
2018-01-17,0.7266121507,0.7296074629,0.7236309052,0.7268921137
2018-01-18,0.7272198200,0.7322252393,0.7249108553,0.7272886038
2018-01-19,0.7295382619,0.7326007485,0.7275690436,0.7296500802
2018-01-22,0.7286983132,0.7329981327,0.7269290686,0.7288311124
2018-01-23,0.7320108414,0.7364203930,0.7307590842,0.7319090366
2018-01-24,0.7362306118,0.7428869009,0.7352400422,0.7362902761
2018-01-25,0.7342520952,0.7392075658,0.7337995768,0.7337187529
2018-01-26,0.7311117649,0.7376807332,0.7308178544,0.7310796380
2018-01-29,0.7362794280,0.7364420891,0.7303801179,0.7362686396
2018-01-30,0.7325792909,0.7357268929,0.7282896638,0.7325094938
2018-01-31,0.7339503169,0.7421150208,0.7338426113,0.7339880466
2018-02-01,0.7375012040,0.7399898171,0.7336111665,0.7375882268
2018-02-02,0.7400116920,0.7400116920,0.7301988006,0.7397927046
2018-02-05,0.7284275889,0.7331916094,0.7280881405,0.7282207608
2018-02-06,0.7264801860,0.7319304347,0.7258790135,0.7266914248
2018-02-07,0.7330625653,0.7338103056,0.7278020382,0.7331593037
2018-02-08,0.7230814695,0.7235524058,0.7178699374,0.7227522135
2018-02-09,0.7224076390,0.7258000374,0.7201187015,0.7226112485
2018-02-12,0.7246376872,0.7277702093,0.7233220935,0.7246691585
2018-02-13,0.7261109352,0.7314379215,0.7248898149,0.7263008356
2018-02-14,0.7282101512,0.7348726392,0.7244119644,0.7282685041
2018-02-15,0.7374685407,0.7410206795,0.7369902730,0.7374413610
2018-02-16,0.7400884032,0.7436990142,0.7382416129,0.7398912311
2018-02-19,0.7389289737,0.7411249876,0.7355321050,0.7387925386
2018-02-20,0.7363715768,0.7373978496,0.7339287996,0.7363878489
2018-02-21,0.7341389060,0.7359001040,0.7328155041,0.7342305779
2018-02-22,0.7315502763,0.7365180254,0.7308979630,0.7316787839
2018-02-23,0.7320483327,0.7329766154,0.7273679376,0.7324022055
2018-02-26,0.7283002734,0.7346999049,0.7282419205,0.7279079556
2018-02-27,0.7290596366,0.7304068208,0.7238718867,0.7291393280
2018-02-28,0.7230710387,0.7245851755,0.7211105227,0.7235209346
2018-03-01,0.7206584215,0.7254577279,0.7187884450,0.7207622528
2018-03-02,0.7261425853,0.7279980779,0.7228515148,0.7261425853
2018-03-05,0.7233377695,0.7243122458,0.7204922438,0.7230605483
2018-03-06,0.7225276828,0.7310903072,0.7222719789,0.7225120068
2018-03-07,0.7283374071,0.7300176024,0.7256578207,0.7283002734
2018-03-08,0.7288523316,0.7297991514,0.7246797085,0.7286983132
2018-03-09,0.7259791493,0.7299802899,0.7251000404,0.7260476351
2018-03-12,0.7311010361,0.7324182987,0.7290011048,0.7308338881
2018-03-13,0.7300922275,0.7354617715,0.7299696207,0.7301188707
2018-03-14,0.7329282761,0.7357268929,0.7319893837,0.7329873443
2018-03-15,0.7313523889,0.7335304022,0.7281995416,0.7315502763
2018-03-16,0.7269924879,0.7270717621,0.7209181786,0.7270876765
2018-03-19,0.7227209210,0.7230291963,0.7197299600,0.7227522135
2018-03-20,0.7242702842,0.7249581218,0.7190210223,0.7243017554
2018-03-21,0.7179678679,0.7189072371,0.7154918313,0.7179318070
2018-03-22,0.7228201032,0.7263746262,0.7214903235,0.7230814695
2018-03-23,0.7216413021,0.7264801860,0.7215579748,0.7216100693
2018-03-26,0.7242125869,0.7298790812,0.7242125869,0.7240920067
2018-03-27,0.7301082015,0.7301881313,0.7261425853,0.7302681804
2018-03-28,0.7268921137,0.7276961207,0.7222511172,0.7270084023
2018-03-29,0.7212925553,0.7220425010,0.7189382911,0.7211625576
2018-03-30,0.7228097320,0.7252157331,0.7223293781,0.7229194045
2018-04-02,0.7234581709,0.7243227959,0.7215423584,0.7235890031
2018-04-03,0.7207207084,0.7271722555,0.7196678519,0.7203105688
2018-04-04,0.7263799310,0.7299802899,0.7256578207,0.7263799310
2018-04-05,0.7319090366,0.7323110104,0.7265593410,0.7318983078
2018-04-06,0.7262796760,0.7278020382,0.7244907022,0.7262796760
2018-04-09,0.7274525762,0.7322252393,0.7273890972,0.7274684906
2018-04-10,0.7307590842,0.7373000383,0.7307590842,0.7307590842
2018-04-11,0.7369794250,0.7379420400,0.7347214818,0.7370989323
2018-04-12,0.7369197011,0.7392075658,0.7356998324,0.7368653417
2018-04-13,0.7380618453,0.7398091555,0.7346620560,0.7379420400
2018-04-16,0.7349482179,0.7371912599,0.7335411310,0.7348726392
2018-04-17,0.7366808057,0.7374087572,0.7328691483,0.7366808057
2018-04-18,0.7340472937,0.7343006730,0.7305295467,0.7340688705
2018-04-19,0.7324880362,0.7332453132,0.7278020382,0.7324827313
2018-04-20,0.7255314589,0.7255524993,0.7202120423,0.7260001898
2018-04-23,0.7203105688,0.7211105227,0.7153280973,0.7204195857
2018-04-24,0.7151182890,0.7151182890,0.7106714249,0.7150518298
2018-04-25,0.7115007043,0.7115209699,0.7061598301,0.7117691040
2018-04-26,0.7078142762,0.7098239660,0.7058109045,0.7076590061
2018-04-27,0.7064291835,0.7077140808,0.7041608691,0.7065489888
2018-04-30,0.7080497742,0.7093204260,0.7037099004,0.7084109783
2018-05-01,0.7038486004,0.7044237852,0.6992615461,0.7037693858
2018-05-02,0.7003095150,0.7032397985,0.6996921301,0.7000986934
2018-05-03,0.6995893717,0.7045081258,0.6993007064,0.6995012760
2018-05-04,0.7041410804,0.7052981853,0.6996284723,0.7040815353
2018-05-07,0.7019809484,0.7041807175,0.6996921301,0.7020007372
2018-05-08,0.7023113370,0.7030717134,0.6954780221,0.7022915483
2018-05-09,0.6968300939,0.6999860406,0.6950380802,0.6969126463
2018-05-10,0.6932120919,0.6973014474,0.6904312968,0.6931399703
2018-05-11,0.6962818503,0.6991051435,0.6955602169,0.6963788271
2018-05-14,0.6968204379,0.6975932717,0.6928086281,0.6968204379
2018-05-15,0.6918021441,0.6925303936,0.6855701208,0.6918021441
2018-05-16,0.6863606572,0.6916921139,0.6852506995,0.6863606572
2018-05-17,0.6903598309,0.6936880946,0.6875876784,0.6904789805
2018-05-18,0.6884112954,0.6918021441,0.6882218122,0.6884776354
2018-05-21,0.6914098859,0.6932601333,0.6885487437,0.6914386153
2018-05-22,0.6950380802,0.6977880001,0.6933322549,0.6953377128
2018-05-23,0.6945409179,0.6945891380,0.6887621880,0.6942033768
2018-05-24,0.6925207973,0.6935293674,0.6908797026,0.6929094791
2018-05-25,0.6931207776,0.6939143538,0.6907413006,0.6931399703
2018-05-28,0.6920893788,0.6960880160,0.6919936538,0.6920798421
2018-05-29,0.6939576864,0.6951202750,0.6908176541,0.6940010786
2018-05-30,0.6889187098,0.6995403767,0.6887906194,0.6889424324
2018-05-31,0.6985923052,0.7023952007,0.6970778704,0.6984605789
2018-06-01,0.7008298039,0.7021978498,0.6962818503,0.7006579041
2018-06-04,0.6980510354,0.7049501538,0.6980510354,0.6980803013
2018-06-05,0.7034277916,0.7048209906,0.7000595331,0.7031705976
2018-06-06,0.7029481530,0.7060501575,0.7027505636,0.7029679418
2018-06-07,0.7039477229,0.7058159113,0.7029185295,0.7039080858
2018-06-08,0.7017396092,0.7036505342,0.7010214329,0.7018824816
2018-06-11,0.7032496929,0.7056167126,0.7024592757,0.7033783197
2018-06-12,0.7017790079,0.7046521306,0.7000693083,0.7017495036
2018-06-13,0.7005597353,0.7054175735,0.6996480227,0.7005499601
2018-06-14,0.7023803592,0.7046223283,0.6992713213,0.7025925517
2018-06-15,0.6961122155,0.6962818503,0.6929094791,0.6961994171
2018-06-18,0.6938180923,0.6958941817,0.6921613216,0.6938999295
2018-06-19,0.6930295229,0.6944396496,0.6886483431,0.6931304336
2018-06-20,0.6905886531,0.6917686462,0.6866811514,0.6904789805
2018-06-21,0.6867990494,0.6882691383,0.6827383637,0.6869311333
2018-06-22,0.6872001886,0.6914816499,0.6870208383,0.6870963573
2018-06-25,0.6915007234,0.6916298866,0.6887384057,0.6915677190
2018-06-26,0.6890279055,0.6901787519,0.6852506995,0.6889187098
2018-06-27,0.6849408746,0.6849408746,0.6799390316,0.6850581765
2018-06-28,0.6791402102,0.6791402102,0.6750781536,0.6791402102
2018-06-29,0.6753015518,0.6782788038,0.6738090515,0.6752604842
2018-07-02,0.6778604388,0.6783800125,0.6697026491,0.6778420210
2018-07-03,0.6710283756,0.6758126616,0.6689813733,0.6710913777
2018-07-04,0.6751920581,0.6786102057,0.6751920581,0.6753106117
2018-07-05,0.6760594249,0.6799945831,0.6752285361,0.6761919260
2018-07-06,0.6797495484,0.6843315363,0.6783018112,0.6795509458
2018-07-09,0.6835316420,0.6859180927,0.6833401918,0.6835316420
2018-07-10,0.6849690080,0.6857910752,0.6808881164,0.6849784255
2018-07-11,0.6819003224,0.6825007200,0.6781821847,0.6817422509
2018-07-12,0.6753607988,0.6784721017,0.6749687791,0.6755707264
2018-07-13,0.6772314310,0.6787483692,0.6727302074,0.6772085428
2018-07-16,0.6763703227,0.6794863343,0.6759679914,0.6765716672
2018-07-17,0.6784904599,0.6841489077,0.6771718860,0.6785181165
2018-07-18,0.6774792075,0.6791171432,0.6744589210,0.6774150133
2018-07-19,0.6793016791,0.6804896593,0.6715781689,0.6793293357
2018-07-20,0.6748913527,0.6807815433,0.6721785665,0.6748321056
2018-07-23,0.6822492480,0.6825938225,0.6781499982,0.6821607947
2018-07-24,0.6782788038,0.6819096208,0.6770939231,0.6783201694
2018-07-25,0.6801980734,0.6825007200,0.6786701083,0.6805036068
2018-07-26,0.6844907999,0.6853070259,0.6789096594,0.6844814420
2018-07-27,0.6788589954,0.6803183556,0.6763886213,0.6786194444
2018-07-30,0.6795694232,0.6837139130,0.6793109179,0.6796618104
2018-07-31,0.6826777458,0.6834803224,0.6802906394,0.6823609471
2018-08-01,0.6802906394,0.6813845634,0.6788912416,0.6803415418
2018-08-02,0.6794909239,0.6797311306,0.6750416756,0.6795001626
2018-08-03,0.6736819148,0.6766083241,0.6721695065,0.6737681627
2018-08-06,0.6744179726,0.6756619811,0.6726306081,0.6745999455
2018-08-07,0.6730200052,0.6757213473,0.6726306081,0.6730290055
2018-08-08,0.6741315722,0.6763108373,0.6724406481,0.6740588546
2018-08-09,0.6692096591,0.6694291234,0.6621420383,0.6694694757
2018-08-10,0.6606329083,0.6622077823,0.6574406028,0.6606896520
2018-08-13,0.6585012674,0.6598917842,0.6572029591,0.6585012674
2018-08-14,0.6575702429,0.6610696316,0.6571597457,0.6575486660
2018-08-15,0.6571511030,0.6572893262,0.6546601653,0.6571381688
