date,open,high,low,close
2018-03-27,81.8470001221,81.8870010376,81.3600006104,81.8050003052
2018-03-28,81.0820007324,81.6930007935,80.7620010376,81.0699996948
2018-03-29,81.8119964600,81.8700027466,81.4830017090,81.8020019531
2018-03-30,81.8099975586,81.8440017700,81.4800033569,81.8079986572
2018-04-02,81.6849975586,81.7720031738,81.1060028076,81.6770019531
2018-04-03,80.9789962769,81.9690017700,80.9400024414,80.9589996338
2018-04-04,81.7570037842,82.1760025024,81.2630004883,81.7559967041
2018-04-05,82.4380035400,82.6230010986,82.1289978027,82.4260025024
2018-04-06,82.1389999390,82.5759963989,82.1389999390,82.0830001831
2018-04-09,82.0899963379,82.5319976807,81.9649963379,82.1460037231
2018-04-10,82.1699981689,83.3339996338,82.0739974976,82.1839981079
2018-04-11,83.1490020752,83.2050018311,82.6719970703,83.1559982300
2018-04-12,82.9189987183,83.2639999390,82.6900024414,82.9300003052
2018-04-13,83.2559967041,84.0599975586,83.2099990845,83.1729965210
2018-04-16,83.5459976196,83.5999984741,83.1289978027,83.5599975586
2018-04-17,83.1859970093,83.3410034180,83.0619964600,83.2050018311
2018-04-18,83.1289978027,83.5650024414,83.0960006714,83.1100006104
2018-04-19,83.6200027466,83.9300003052,83.2320022583,83.5800018311
2018-04-20,82.9540023804,83.1490020752,82.5159988403,82.9710006714
2018-04-23,82.5989990234,82.8119964600,82.5000000000,82.6110000610
2018-04-24,82.6729965210,83.0709991455,82.5159988403,82.6650009155
2018-04-25,82.7279968262,82.7770004272,82.4589996338,82.7300033569
2018-04-26,82.7679977417,82.9039993286,82.5329971313,82.7949981689
2018-04-27,82.5699996948,82.7009963989,82.3690032959,82.5889968872
2018-04-30,82.6139984131,82.6880035400,82.3799972534,82.6210021973
2018-05-01,82.3199996948,82.5260009766,82.0439987183,82.3420028687
2018-05-02,82.2139968872,82.6480026245,82.0800018311,82.2080001831
2018-05-03,82.2220001221,82.5709991455,81.7529983521,82.2220001221
2018-05-04,82.1539993286,82.4469985962,81.6699981689,82.1230010986
2018-05-07,82.1179962158,82.1959991455,81.8219985962,82.1139984131
2018-05-08,81.9100036621,81.9710006714,81.1600036621,81.8970031738
2018-05-09,81.1709976196,81.9980010986,81.1200027466,81.2050018311
2018-05-10,81.9150009155,82.4509963989,81.8509979248,81.9199981689
2018-05-11,82.3750000000,82.6630020142,82.2620010376,82.3659973145
2018-05-14,82.5479965210,82.7829971313,82.4929962158,82.5550003052
2018-05-15,82.5920028687,82.6940002441,82.1979980469,82.5759963989
2018-05-16,82.3600006104,82.9010009766,82.1829986572,82.3649978638
2018-05-17,82.9729995728,83.3750000000,82.8830032349,82.9619979858
2018-05-18,83.1770019531,83.4270019531,83.0609970093,83.1900024414
2018-05-21,83.4309997559,84.1539993286,83.3820037842,83.4219970703
2018-05-22,84.1449966431,84.4720001221,84.0100021362,84.1460037231
2018-05-23,83.9260025024,83.9990005493,82.4919967651,83.9160003662
2018-05-24,83.1309967041,83.1309967041,82.3960037231,83.1330032349
2018-05-25,82.7580032349,83.1539993286,82.4100036621,82.7639999390
2018-05-28,82.8489990234,83.0540008545,82.4479980469,82.8310012817
2018-05-29,82.5299987793,82.5309982300,81.5739974976,82.5390014648
2018-05-30,81.1620025635,82.6029968262,81.1259994507,81.0930023193
2018-05-31,82.3219985962,82.6559982300,82.0059967041,82.3000030518
2018-06-01,82.2320022583,82.8460006714,82.2080001831,82.2320022583
2018-06-04,82.9499969482,83.9390029907,82.9499969482,82.9449996948
2018-06-05,84.1569976807,84.1719970703,83.3199996948,84.1200027466
2018-06-06,83.7770004272,84.4639968872,83.7389984131,83.7549972534
2018-06-07,84.3809967041,84.5149993896,83.8219985962,84.4010009766
2018-06-08,83.5390014648,83.7600021362,82.5950012207,83.5159988403
2018-06-11,83.2450027466,83.8050003052,83.0970001221,83.1880035400
2018-06-12,83.9229965210,84.1409988403,83.6559982300,83.9359970093
2018-06-13,83.6630020142,83.9580001831,83.5400009155,83.6539993286
2018-06-14,83.4329986572,83.5400009155,82.9100036621,83.4550018311
2018-06-15,82.6019973755,82.8379974365,82.2720031738,82.6019973755
2018-06-18,82.2949981689,82.3929977417,81.9199981689,82.2979965210
2018-06-19,81.5459976196,81.7740020752,80.6330032349,81.5360031128
2018-06-20,81.3460006714,81.6539993286,81.0019989014,81.3170013428
2018-06-21,81.3339996338,81.6340026855,81.1200027466,81.3399963379
2018-06-22,81.1029968262,81.9250030518,81.0899963379,81.1100006104
2018-06-25,81.7710037231,81.7710037231,81.0950012207,81.7659988403
2018-06-26,81.2259979248,81.3669967651,80.9909973145,81.2330017090
2018-06-27,81.3889999390,81.6289978027,80.8339996338,81.3740005493
2018-06-28,80.9240036011,81.1920013428,80.6959991455,80.9189987183
2018-06-29,81.1409988403,81.9919967651,81.0469970703,81.1600036621
2018-07-02,81.9260025024,82.0989990234,81.0029983521,81.9100036621
2018-07-03,81.3700027466,82.0660018921,81.0530014038,81.3560028076
2018-07-04,81.4489974976,81.9420013428,81.4489974976,81.4589996338
2018-07-05,81.5250015259,81.9280014038,81.2860031128,81.5500030518
2018-07-06,81.6610031128,82.2419967651,81.6200027466,81.6760025024
2018-07-09,82.1060028076,82.7409973145,82.0899963379,82.1050033569
2018-07-10,82.8730010986,83.0889968872,82.6569976807,82.8820037842
2018-07-11,82.2320022583,82.5609970093,82.0800018311,82.1470031738
2018-07-12,82.4769973755,83.4000015259,82.4710006714,82.4499969482
2018-07-13,83.4390029907,83.5899963379,82.9899978638,83.4359970093
2018-07-16,83.3820037842,83.6650009155,83.2300033569,83.3870010376
2018-07-17,83.3010025024,83.5950012207,83.2170028687,83.3130035400
2018-07-18,83.3740005493,83.4810028076,82.8440017700,83.3649978638
2018-07-19,83.4550018311,83.8980026245,82.7419967651,83.4440002441
2018-07-20,82.7320022583,82.9820022583,82.2279968262,82.7239990234
2018-07-23,82.5469970703,82.5469970703,82.1470031738,82.5380020142
2018-07-24,82.2409973145,82.5380020142,81.8300018311,82.2539978027
2018-07-25,82.6330032349,82.8059997559,82.1029968262,82.5999984741
2018-07-26,82.6999969482,82.6999969482,82.0179977417,82.6770019531
2018-07-27,82.0199966431,82.2990036011,81.8600006104,81.9899978638
2018-07-30,82.0500030518,82.2460021973,82.0400009155,82.0889968872
2018-07-31,82.2279968262,83.2509994507,82.1299972534,82.2060012817
2018-08-01,82.9400024414,83.0589981079,82.6640014648,82.9489974976
2018-08-02,82.6770019531,82.7160034180,81.9700012207,82.6579971313
2018-08-03,82.1920013428,82.6060028076,82.1100006104,82.1780014038
2018-08-06,82.2350006104,82.4150009155,82.1910018921,82.2559967041
2018-08-07,82.2160034180,82.7519989014,82.1600036621,82.2259979248
2018-08-08,82.6780014038,82.7850036621,82.0920028687,82.6490020752
2018-08-09,82.3379974365,82.6419982910,81.9489974976,82.3199996948
2018-08-10,81.8600006104,81.8899993896,80.7399978638,81.8889999390
2018-08-13,80.6309967041,80.8379974365,79.9899978638,80.6169967651
2018-08-14,80.3349990845,80.8050003052,80.2239990234,80.3960037231
2018-08-15,80.4800033569,80.5479965210,79.7180023193,80.4899978638
2018-08-16,79.9980010986,80.6880035400,79.8619995117,79.9729995728
2018-08-17,80.5729980469,80.7040023804,80.1399993896,80.5699996948
2018-08-20,80.7200012207,80.9449996948,80.5999984741,80.7320022583
2018-08-21,80.6449966431,81.2440032959,80.5940017700,80.6600036621
2018-08-22,81.0500030518,81.2910003662,80.9169998169,81.0540008545
2018-08-23,81.0790023804,81.0839996338,80.6289978027,81.0889968872
2018-08-24,80.6520004272,81.6760025024,80.6090011597,80.6569976807
2018-08-27,81.7119979858,81.7170028687,81.1900024414,81.7190017700
2018-08-28,81.6740036011,81.7649993896,81.4270019531,81.6630020142
2018-08-29,81.6299972534,81.7850036621,81.0650024414,81.5940017700
2018-08-30,81.6520004272,81.6579971313,80.7229995728,81.6780014038
2018-08-31,80.5979995728,80.6399993896,79.7669982910,80.5999984741
2018-09-03,79.8929977417,80.2570037842,79.5530014038,79.9120025635
2018-09-04,80.0260009766,80.4349975586,79.7399978638,80.0660018921
2018-09-05,80.0690002441,80.5609970093,79.6259994507,80.0589981079
2018-09-06,80.1740036011,80.2549972534,79.6729965210,80.1910018921
2018-09-07,79.4440002441,79.5360031128,79.0130004883,79.4440002441
2018-09-10,78.8939971924,79.2419967651,78.7740020752,78.9110031128
2018-09-11,79.0110015869,79.4789962769,78.9130020142,78.9899978638
2018-09-12,79.3479995728,79.9950027466,79.0690002441,79.3529968262
2018-09-13,79.7139968872,80.7959976196,79.7139968872,79.7429962158
2018-09-14,80.5199966431,80.6989974976,80.3099975586,80.5080032349
2018-09-17,79.9400024414,80.5869979858,79.9400024414,79.9700012207
2018-09-18,79.7809982300,81.0770034790,79.7809982300,79.7900009155
2018-09-19,81.1179962158,81.6330032349,81.0169982910,81.1220016479
2018-09-20,81.5240020752,81.9369964600,81.3399963379,81.5000000000
2018-09-21,81.9560012817,82.3450012207,81.8919982910,81.9540023804
2018-09-24,81.8830032349,81.9869995117,81.5899963379,81.8700027466
2018-09-25,81.7969970703,82.0250015259,81.6500015259,81.7829971313
2018-09-26,81.8870010376,82.2249984741,81.8099975586,81.8899993896
2018-09-27,81.7549972534,81.9459991455,81.3079986572,81.7910003662
2018-09-28,81.7020034790,82.1979980469,81.6699981689,81.6610031128
2018-10-01,82.1770019531,82.3610000610,82.0699996948,82.1989974976
2018-10-02,82.3619995117,82.4589996338,81.3600006104,82.3489990234
2018-10-03,81.6210021973,81.8899993896,81.3259963989,81.6289978027
2018-10-04,81.2429962158,81.2600021362,80.5220031738,81.2340011597
2018-10-05,80.6399993896,80.7630004883,80.0360031128,80.6380004883
2018-10-08,80.1959991455,80.4140014648,79.7919998169,80.1940002441
2018-10-09,79.9800033569,80.2570037842,79.8320007324,79.9700012207
2018-10-10,80.3799972534,80.5839996338,79.8519973755,80.3889999390
2018-10-11,79.1999969482,80.1460037231,79.1559982300,79.1790008545
2018-10-12,79.8580017090,80.1299972534,79.6719970703,79.8470001221
2018-10-15,79.7470016479,79.9660034180,79.4869995117,79.7310028076
2018-10-16,79.8180007935,80.1839981079,79.7350006104,79.7919998169
2018-10-17,80.1869964600,80.3290023804,79.6760025024,80.1890029907
2018-10-18,80.0749969482,80.4400024414,79.8050003052,80.0830001831
2018-10-19,79.6110000610,80.4690017700,79.5640029907,79.5979995728
2018-10-22,79.9960021973,80.2979965210,79.6429977417,80.0049972534
2018-10-23,79.7210006714,79.7799987793,79.0500030518,79.7419967651
2018-10-24,79.7460021973,80.0220031738,79.4530029297,79.7330017090
2018-10-25,79.1200027466,79.7890014648,78.9960021973,79.1080017090
2018-10-26,79.5029983521,79.5189971924,78.5640029907,79.5490036011
2018-10-29,79.4229965210,79.7490005493,79.1999969482,79.4219970703
2018-10-30,79.3020019531,80.3410034180,79.2990036011,79.3320007324
2018-10-31,80.2549972534,80.3759994507,79.9649963379,80.2509994507
2018-11-01,79.9209976196,81.2350006104,79.8399963379,79.9270019531
2018-11-02,81.1989974976,81.9380035400,81.0599975586,81.2080001831
2018-11-05,81.4270019531,81.6500015259,81.2580032349,81.4339981079
2018-11-06,81.6640014648,81.9589996338,81.5999984741,81.6699981689
2018-11-07,82.0599975586,82.6589965820,81.9100036621,82.1029968262
2018-11-08,82.6179962158,82.9929962158,82.5179977417,82.6100006104
2018-11-09,82.7890014648,82.8669967651,82.1699981689,82.7979965210
2018-11-12,82.2630004883,82.5000000000,81.7870025635,82.2689971924
2018-11-13,81.5260009766,82.3470001221,81.3919982910,81.5759963989
2018-11-14,82.2730026245,82.4660034180,81.8300018311,82.2809982300
2018-11-15,82.1370010376,82.8040008545,82.1200027466,82.1370010376
2018-11-16,82.5680007935,82.7399978638,82.1200027466,82.5680007935
2018-11-19,82.4860000610,82.6080017090,82.0070037842,82.4850006104
2018-11-20,82.0520019531,82.1999969482,81.2720031738,82.0240020752
2018-11-21,81.3379974365,82.2289962769,81.2979965210,81.3270034790
2018-11-22,82.0719985962,82.1760025024,81.6989974976,82.0619964600
2018-11-23,81.9199981689,81.9710006714,81.4100036621,81.8899993896
2018-11-26,81.6729965210,82.3710021973,81.6500015259,81.6660003662
2018-11-27,81.9990005493,82.5640029907,81.8290023804,81.9820022583
2018-11-28,82.2440032959,82.4919967651,82.1780014038,82.2409973145
2018-11-29,82.9160003662,83.1409988403,82.7379989624,82.9100036621
2018-11-30,83.0390014648,83.0709991455,82.7500000000,83.0299987793
2018-12-03,83.8700027466,83.8700027466,83.4540023804,83.8740005493
2018-12-04,83.5469970703,83.6050033569,83.0199966431,83.5569992065
2018-12-05,82.7910003662,82.9830017090,82.1569976807,82.7699966431
2018-12-06,82.1149978638,82.1210021973,80.9420013428,82.1449966431
2018-12-07,81.5439987183,81.6699981689,81.1640014648,81.4800033569
2018-12-10,80.7900009155,81.5169982910,80.7900009155,80.7799987793
2018-12-11,81.4039993286,81.7969970703,81.2399978638,81.3809967041
2018-12-12,81.7770004272,82.0490036011,81.6589965820,81.7770004272
2018-12-13,81.7160034180,82.1940002441,81.7160034180,81.7720031738
2018-12-14,82.0169982910,82.1060028076,81.2500000000,82.0260009766
2018-12-17,81.3619995117,81.4940032959,81.0260009766,81.3590011597
2018-12-18,81.0039978027,81.1940002441,80.6940002441,80.9710006714
2018-12-19,80.8700027466,81.0059967041,80.4029998779,80.8690032959
2018-12-20,79.9629974365,80.1859970093,79.0739974976,79.9530029297
2018-12-21,79.1289978027,79.2539978027,78.5439987183,79.0989990234
2018-12-24,78.3069992065,78.5070037842,77.7919998169,78.2860031128
2018-12-25,77.7630004883,77.8560028076,77.3410034180,77.7600021362
2018-12-26,77.8030014038,78.1220016479,77.6080017090,77.7799987793
2018-12-27,78.6579971313,78.6579971313,77.6559982300,78.6679992676
2018-12-28,77.9759979248,78.1060028076,77.6579971313,77.9810028076
2018-12-31,77.7099990845,78.0449981689,77.1869964600,77.7259979248
2019-01-01,77.1999969482,77.4860000610,76.7500000000,77.1750030518
2019-01-02,77.2779998779,77.2779998779,76.0029983521,77.2850036621
2019-01-03,74.3460006714,75.9749984741,73.9929962158,74.3249969482
2019-01-04,75.5770034790,77.0329971313,75.2320022583,75.5270004272
2019-01-07,77.2779998779,77.5889968872,77.0199966431,77.3020019531
2019-01-08,77.6299972534,77.8030014038,77.2799987793,77.5699996948
2019-01-09,77.8750000000,78.0960006714,77.4189987183,77.9049987793
2019-01-10,77.6149978638,77.8870010376,77.0930023193,77.6279983521
2019-01-11,77.8590011597,78.3420028687,77.8410034180,77.8199996948
2019-01-14,78.1179962158,78.2399978638,77.5579986572,78.0899963379
2019-01-15,77.9390029907,78.5169982910,77.8710021973,77.9290008545
2019-01-16,78.2699966431,78.2860031128,77.9039993286,78.2990036011
2019-01-17,78.1610031128,78.1999969482,77.7620010376,78.2060012817
2019-01-18,78.4779968262,78.8410034180,78.4779968262,78.4769973755
2019-01-21,78.5360031128,78.6569976807,78.2799987793,78.5410003662
2019-01-22,78.5009994507,78.5149993896,77.8830032349,78.5070037842
2019-01-23,77.8779983521,78.3960037231,77.8690032959,77.8730010986
2019-01-24,78.2340011597,78.5009994507,77.6409988403,78.2200012207
2019-01-25,77.6839981079,78.6729965210,77.5999984741,77.6940002441
2019-01-28,78.5110015869,78.8119964600,78.2399978638,78.5350036621
2019-01-29,78.2900009155,78.4739990234,77.9609985352,78.2839965820
2019-01-30,78.3109970093,78.8580017090,78.1999969482,78.2799987793
2019-01-31,79.0100021362,79.3539962769,78.8779983521,79.0400009155
2019-02-01,79.1200027466,79.5459976196,78.7659988403,79.1419982910
2019-02-04,79.3600006104,79.5179977417,79.1699981689,79.3099975586
2019-02-05,79.3300018311,79.8180007935,79.0889968872,79.3270034790
2019-02-06,79.6289978027,79.6520004272,78.0540008545,79.6309967041
2019-02-07,78.2040023804,78.2040023804,77.7509994507,78.1809997559
2019-02-08,77.8639984131,77.9670028687,77.4499969482,77.8690032959
2019-02-11,77.9629974365,78.1419982910,77.8799972534,77.9499969482
2019-02-12,77.9599990845,78.3960037231,77.9329986572,77.9729995728
2019-02-13,78.4869995117,78.9300003052,78.4039993286,78.5120010376
2019-02-14,78.6689987183,79.2279968262,78.3669967651,78.6399993896
2019-02-15,78.5199966431,78.7399978638,78.0999984741,78.5139999390
2019-02-18,78.9710006714,79.1740036011,78.7760009766,78.9950027466
2019-02-19,78.8300018311,79.0910034180,78.5000000000,78.8600006104
2019-02-20,79.2699966431,79.5660018921,79.1350021362,79.2419967651
2019-02-21,79.4140014648,79.7839965820,78.3420028687,79.3960037231
2019-02-22,78.6709976196,79.0490036011,78.4410018921,78.6910018921
2019-02-25,79.2600021362,79.6269989014,78.8899993896,79.2779998779
2019-02-26,79.6139984131,79.6600036621,79.1500015259,79.6299972534
2019-02-27,79.5240020752,79.5370025635,78.9530029297,79.5000000000
2019-02-28,79.2050018311,79.4209976196,78.9720001221,79.2450027466
2019-03-01,79.0680007935,79.6449966431,79.0500030518,79.0859985352
2019-03-04,79.4530029297,79.5159988403,79.0770034790,79.4710006714
2019-03-05,79.2460021973,79.3499984741,79.0039978027,79.2689971924
2019-03-06,79.2699966431,79.3030014038,78.3850021362,79.2799987793
2019-03-07,78.4990005493,78.7470016479,78.3270034790,78.4800033569
2019-03-08,78.3889999390,78.3889999390,77.7300033569,78.3949966431
2019-03-11,78.1559982300,78.5250015259,77.9140014648,78.1849975586
2019-03-12,78.7190017700,78.8799972534,78.5279998779,78.7490005493
2019-03-13,78.6210021973,78.8740005493,78.3740005493,78.5999984741
2019-03-14,78.7620010376,78.9329986572,78.5719985962,78.8010025024
2019-03-15,79.0149993896,79.2259979248,78.8600006104,78.9850006104
2019-03-18,79.0000000000,79.4069976807,78.9800033569,79.0000000000
2019-03-19,79.0530014038,79.1829986572,78.8799972534,79.0579986572
2019-03-20,78.9700012207,79.1449966431,78.7740020752,78.9499969482
2019-03-21,78.9100036621,79.3180007935,78.7300033569,78.9280014038
2019-03-22,78.7300033569,78.8359985352,77.7890014648,78.7379989624
2019-03-25,77.9670028687,78.3300018311,77.5390014648,77.9359970093
2019-03-26,78.2939987183,78.9929962158,78.2799987793,78.3160018921
2019-03-27,78.8730010986,78.9000015259,78.0220031738,78.8700027466
2019-03-28,78.2009963989,78.4280014038,77.9000015259,78.2600021362
2019-03-29,78.3799972534,78.6849975586,78.3199996948,78.3300018311
2019-04-01,78.9459991455,79.2379989624,78.9100036621,78.9420013428
2019-04-02,79.2210006714,79.2210006714,78.4899978638,79.2310028076
2019-04-03,78.5410003662,79.4369964600,78.4800033569,78.5559997559
2019-04-04,79.2659988403,79.4589996338,79.1399993896,79.2730026245
2019-04-05,79.3610000610,79.6250000000,79.2399978638,79.3840026855
2019-04-08,79.3040008545,79.4250030518,78.9499969482,79.3130035400
2019-04-09,79.3610000610,79.5960006714,79.1699981689,79.3690032959
2019-04-10,79.1920013428,79.5419998169,78.9879989624,79.1930007935
2019-04-11,79.5299987793,79.6240005493,79.4189987183,79.5360031128
2019-04-12,79.4940032959,80.4789962769,79.4499969482,79.4940032959
2019-04-15,80.3369979858,80.4300003052,80.1800003052,80.3300018311
2019-04-16,80.3059997559,80.3769989014,79.8799972534,80.2959976196
2019-04-17,80.2040023804,80.6729965210,80.0889968872,80.2320022583
2019-04-18,80.3600006104,80.5080032349,79.9300003052,80.3369979858
2019-04-19,80.0080032349,80.0800018311,79.9329986572,80.0139999390
2019-04-22,79.9599990845,80.0719985962,79.7710037231,79.9599990845
2019-04-23,79.8020019531,79.8130035400,79.2649993896,79.8399963379
2019-04-24,79.3359985352,79.3519973755,78.4300003052,79.3079986572
2019-04-25,78.6340026855,78.6979980469,78.1090011597,78.6200027466
2019-04-26,78.2480010986,78.7639999390,78.1719970703,78.2799987793
2019-04-29,78.5999984741,78.8960037231,78.5899963379,78.6139984131
2019-04-30,78.7919998169,78.8750000000,78.2969970703,78.7699966431
2019-05-01,78.5309982300,78.6900024414,78.2300033569,78.5250015259
2019-05-02,78.1569976807,78.4140014648,77.9649963379,78.1750030518
2019-05-03,77.9609985352,78.1640014648,77.8160018921,77.9899978638
2019-05-06,77.1119995117,77.6320037842,76.7710037231,77.1370010376
2019-05-07,77.4720001221,77.9869995117,77.2689971924,77.4769973755
2019-05-08,77.2519989014,77.3639984131,76.9520034790,77.2699966431
2019-05-09,76.9240036011,76.9609985352,76.3399963379,76.9369964600
2019-05-10,76.7200012207,77.2170028687,76.5670013428,76.7160034180
2019-05-13,76.5540008545,76.6729965210,75.7689971924,76.5830001831
2019-05-14,75.8199996948,76.3410034180,75.8199996948,75.8069992065
2019-05-15,76.0820007324,76.0820007324,75.5240020752,76.0770034790
2019-05-16,75.7929992676,75.9869995117,75.4609985352,75.8239974976
2019-05-17,75.7020034790,75.8280029297,75.3290023804,75.6900024414
2019-05-20,76.0000000000,76.3840026855,75.9100036621,76.0299987793
2019-05-21,76.1699981689,76.2730026245,75.5999984741,76.1699981689
2019-05-22,76.0739974976,76.1600036621,75.8099975586,76.0940017700
2019-05-23,75.8119964600,75.8750000000,75.4729995728,75.7979965210
2019-05-24,75.5709991455,75.8140029907,75.3600006104,75.5800018311
2019-05-27,75.8050003052,76.0000000000,75.7200012207,75.8239974976
2019-05-28,75.7649993896,75.9449996948,75.5199966431,75.7679977417
2019-05-29,75.7289962769,75.8050003052,75.4499969482,75.7040023804
2019-05-30,75.7979965210,76.1520004272,75.7549972534,75.7559967041
2019-05-31,75.4599990845,75.6389999390,75.0849990845,75.5070037842
2019-06-03,74.9820022583,75.4649963379,74.9710006714,74.9779968262
2019-06-04,75.3140029907,75.6760025024,75.0640029907,75.3020019531
2019-06-05,75.6579971313,75.8929977417,75.4020004272,75.6760025024
2019-06-06,75.5169982910,75.6070022583,75.2699966431,75.5059967041
2019-06-07,75.6380004883,75.8079986572,75.4940032959,75.6380004883
2019-06-10,75.8629989624,75.9089965820,75.5699996948,75.8619995117
2019-06-11,75.4440002441,75.6650009155,75.3799972534,75.4219970703
2019-06-12,75.5019989014,75.5380020142,75.1999969482,75.4940032959
2019-06-13,75.1859970093,75.2399978638,74.7699966431,75.1780014038
2019-06-14,74.8550033569,74.9049987793,74.4850006104,74.8629989624
2019-06-17,74.6500015259,74.7669982910,74.4449996948,74.6809997559
2019-06-18,74.3649978638,74.6559982300,73.9459991455,74.3700027466
2019-06-19,74.7200012207,74.7590026855,74.3399963379,74.6949996948
2019-06-20,74.4270019531,74.6679992676,74.1139984131,74.4349975586
2019-06-21,74.2419967651,74.5240020752,74.1409988403,74.2559967041
2019-06-24,74.5370025635,74.7649993896,74.5100021362,74.5130004883
2019-06-25,74.7949981689,74.8489990234,74.3199996948,74.7509994507
2019-06-26,74.6110000610,75.3259963989,74.6110000610,74.5699996948
2019-06-27,75.2519989014,75.6050033569,75.2300033569,75.2649993896
2019-06-28,75.4929962158,75.6320037842,75.3199996948,75.4570007324
2019-07-01,76.0910034180,76.0910034180,75.4270019531,76.1119995117
2019-07-02,75.4850006104,75.7340011597,75.4499969482,75.4670028687
2019-07-03,75.4089965820,75.8339996338,75.1179962158,75.3939971924
2019-07-04,75.7539978027,75.9169998169,75.5999984741,75.7600021362
2019-07-05,75.7389984131,75.8860015869,75.5540008545,75.7320022583
2019-07-08,75.7220001221,75.8809967041,75.6100006104,75.7099990845
2019-07-09,75.8010025024,75.8960037231,75.2900009155,75.7969970703
2019-07-10,75.4000015259,75.6070022583,75.2699966431,75.4400024414
2019-07-11,75.3750000000,75.6100006104,75.1600036621,75.3870010376
