threshold,slice,markets,pooled_n,hit_eq_market_mean,hit_eq_market_median,time_to_proof_eq_market_mean,time_to_proof_eq_market_median,proof_cum_atr_eq_market_mean,proof_cum_atr_eq_market_median,future_mfe_atr_eq_market_mean,future_mfe_atr_eq_market_median,future_plus2_eq_market_mean,future_plus2_eq_market_median,remaining_bars_eq_market_mean,remaining_bars_eq_market_median,mfe_consumed_fraction_eq_market_mean,mfe_consumed_fraction_eq_market_median,mfe_remaining_fraction_eq_market_mean,mfe_remaining_fraction_eq_market_median,probe_then_full_harvest_eq_market_mean,probe_then_full_harvest_eq_market_median,full_harvest_eq_market_mean,full_harvest_eq_market_median,harvest_delta_vs_full_eq_market_mean,harvest_delta_vs_full_eq_market_median,avg_exposure_eq_market_mean,avg_exposure_eq_market_median,underexposed_frac_eq_market_mean,underexposed_frac_eq_market_median
0.5,failed,9,1058,0.5751666281118909,1,4.31122404352139,3.0,0.9900838653523676,0.8927701682798628,0.9513979907477478,0.7507753686337846,0.16982867453930914,0.0,21.10433733874514,18.0,0.6210059420173422,0.6007584738065866,0.37899405798265795,0.39924152619341335,-1.7687584731065158,-0.880580480166276,-2.2489017467303682,-2.3059208758993397,0.48014327362385273,-0.43528912358450944,0.5940390089654383,0.7272727272727273,0.5412813213794156,0.36363636363636365
1.0,failed,9,1058,0.45200065682177293,0.0,6.531834842951055,5,1.4460536510349509,1.2998876912172999,0.8248956319797818,0.5657189877200804,0.11450861416333027,0.0,21.654842990364003,19,0.7074727479593999,0.6793283751603427,0.2925272520406002,0.3206716248396572,-1.6451181636340928,-0.7506469372477429,-2.2489017467303682,-2.3059208758993397,0.6037835830962757,0.326852202662152,0.5008118112817777,0.25,0.6655842516242965,1.0
2.0,failed,9,1058,0.25523669391210685,0.0,11.877010632422348,9,2.3724802235724476,2.271501204737063,0.5000377765717253,0.24892273600856396,0.0,0.0,21.17114174811543,18.0,0.8500092132303269,0.9083769633507853,0.14999078676967315,0.09162303664921471,-1.3246229415465753,-0.6719918915757245,-2.2489017467303682,-2.3059208758993397,0.9242788051837932,1.1636463073322105,0.37292245916484207,0.25,0.8361033877802106,1.0
0.5,large,9,308,1.0,1,4.017374087860904,2,1.596530087445643,1.1262164577632272,16.570070719874007,12.5306438495735,0.9980506822612085,1.0,79.39443478540842,69,0.09842612836809062,0.07368417435229502,0.9015738716319094,0.926315825647705,9.527420333608067,6.4883741138921325,10.724817899192297,7.564187046071104,-1.1973975655842326,-0.8446623433224278,0.9626901266100261,0.98125,0.049746497853298564,0.025
1.0,large,9,308,1.0,1,5.5046941600720825,3,2.0559719011011084,1.6079119729062596,16.110628906218537,12.5306438495735,0.9980506822612085,1.0,77.90711471319725,68,0.13128201589621716,0.11824147259224285,0.8687179841037829,0.8817585274077572,9.182838973366467,5.879033839643245,10.724817899192297,7.564187046071104,-1.5419789258258316,-1.205933979679695,0.9495912908391357,0.9666666666666667,0.06721161221448568,0.044444444444444446
2.0,large,9,308,1.0,1,9.692032134956763,6,3.023553590528542,2.6064620256324584,15.143047216791107,11.371379129372201,0.9980506822612085,1.0,73.71977673831255,67,0.2059015668428631,0.1901039139813172,0.7940984331571369,0.8098960860186828,8.457152706295892,5.3870916891517595,10.724817899192297,7.564187046071104,-2.267665192896407,-1.9548465192243398,0.9114576575809219,0.9405416012558869,0.11805645655877073,0.0792778649921507
0.5,middle,9,258,1.0,1.0,4.270372200263505,2.0,1.1073620698623745,0.971830302350996,4.547653857162598,4.396829942818583,0.984743265993266,1.0,44.24681472244878,42,0.20351576067014962,0.17143447145528568,0.7964842393298504,0.8285655285447143,0.028298244817754854,0.9533693262888365,0.8588197972145358,1.6384088360653304,-0.8305215523967808,-0.7288727267632475,0.9313711793868202,0.9565126050420169,0.09150509415090625,0.05798319327731093
1.0,middle,9,258,1.0,1.0,6.345488180633108,4,1.5856798402155232,1.4653828424545812,4.069336086809449,3.9691405603806658,0.9609497755331089,1.0,42.17169874207918,40,0.29140500247295764,0.26356537347495096,0.7085949975270424,0.736434626525049,-0.33044008294710664,0.11084599182782179,0.8588197972145358,1.6384088360653304,-1.1892598801616423,-1.099037131840935,0.8988910737072894,0.9307692307692308,0.13481190172361415,0.09230769230769231
2.0,middle,9,258,1.0,1.0,11.110105671971613,10,2.5800279464655107,2.3963466338651744,3.074987980559462,3.0684537988776817,0.8063985698949467,1.0,37.407081250740674,36,0.4725307858833323,0.4569621336522101,0.5274692141166677,0.5430378663477899,-1.0762011626345973,-0.27535743318260375,0.8588197972145358,1.6384088360653304,-1.9350209598491328,-1.7972599753988794,0.8293325162533152,0.8306451612903226,0.22755664499557973,0.22580645161290322
