path,overshoot_atr,followthrough3_atr,deepest_wick_margin3_atr,t3_acceptance_margin_atr,outside_close_fraction3
P0_NoTouch,1.3299877338933006,1.2687786868411592,1.4219680302204538,2.59876642073446,1.0
P1_WickHold,0.33084129845757904,0.5130739894254736,-0.265797107067635,0.8439152878830525,1.0
P2_Reclaim,0.38779368269375286,0.4731764999201042,-0.6608320568165565,0.8609701826138569,0.5740740740740741
P3_FailedAcceptance,0.49424217384435337,-1.5888737444100705,-1.4092979404116002,-1.094631570565717,0.25142857142857145
