path,rule,markets,pooled_n,trigger_rate_eq_market,no_trigger_rate_eq_market,delay_median_eq_market,delay_mean_eq_market,trigger_le_3_rate_all_eq_market,trigger_le_5_rate_all_eq_market,trigger_le_10_rate_all_eq_market,close_progress_atr_mean_eq_market,tax_fraction_median_eq_market,tax_fraction_mean_eq_market,remaining_life_mean_eq_market,remaining10_rate_eq_market,remaining20_rate_eq_market,reexpand5_rate_eq_market,reexpand10_rate_eq_market,oldbox_fail3_rate_eq_market
P1_WickHold,R1_CloseExtreme,9,110,0.8364103217044394,0.16358967829556065,2.5,4.605103846770514,0.5341482047364401,0.6420252949664715,0.7454347395523866,0.8082828580821795,0.22788595779666554,0.3607905846103356,34.63970751470751,0.955246913580247,0.7127135210468544,0.772047397047397,0.8491938616938617,0.0902669226198638
P1_WickHold,R5_LocalClose,9,110,0.8784922049627932,0.1215077950372068,2.2222222222222223,4.226675485008818,0.6048496166143225,0.6814135755312226,0.7979182582123758,0.6827762275287756,0.2200423407436232,0.3401151036324637,33.83990299823633,0.9297178130511463,0.6842151675485009,0.7307198973865641,0.811495448995449,0.12876854445481895
P2_Reclaim,R1_CloseExtreme,9,126,0.8228525930246664,0.1771474069753336,1.5,2.6732142857142858,0.6307982024066513,0.7249059200763109,0.7926381680733994,0.8097011008330826,0.2662344048330065,0.3890731969316932,35.23271604938272,0.8533068783068783,0.6726851851851852,0.7829588215553128,0.855383408014987,0.17978395061728394
P2_Reclaim,R5_LocalClose,9,126,0.8297970374691108,0.17020296253088915,1.3333333333333333,2.5613977072310403,0.6557982024066512,0.7318503645207554,0.7995826125178438,0.7295547247851304,0.2299122836400066,0.36353610761766597,35.009179092512426,0.8442159692159693,0.665614478114478,0.7803947189912103,0.855383408014987,0.1884259259259259
