path,rule,markets,pooled_n,trigger_rate_eq_market,no_trigger_rate_eq_market,delay_median_eq_market,delay_mean_eq_market,trigger_le_3_rate_all_eq_market,trigger_le_5_rate_all_eq_market,trigger_le_10_rate_all_eq_market,close_progress_atr_mean_eq_market,intrabar_progress_atr_mean_eq_market,tax_fraction_median_eq_market,tax_fraction_mean_eq_market,remaining_life_mean_eq_market,remaining10_rate_eq_market,remaining20_rate_eq_market,reexpand5_rate_eq_market,reexpand10_rate_eq_market,oldbox_fail3_rate_eq_market
P1_WickHold,R1_CloseExtreme,9,110,0.8364103217044394,0.16358967829556065,2.5,4.605103846770514,0.5341482047364401,0.6420252949664715,0.7454347395523866,0.8082828580821795,1.0838077474315246,0.22788595779666554,0.3607905846103356,34.63970751470751,0.955246913580247,0.7127135210468544,0.772047397047397,0.8491938616938617,0.0902669226198638
P1_WickHold,R2_PriceExtreme,9,110,0.8105685708626885,0.18943142913731148,2.1666666666666665,4.622017851429616,0.5100804968452027,0.6527459468635939,0.7493548934725406,0.83364343685986,1.2269174606820965,0.23641559583060884,0.31863746923119973,35.68880139468374,0.968409586056645,0.7161642279289337,0.8362156362156362,0.8902652902652903,0.08969331322272499
P1_WickHold,R3_RetestStructure,9,110,0.7869394222335399,0.21306057776646015,3.4444444444444446,6.2100885225885225,0.3905087287440228,0.5647582265229324,0.685862829980477,1.1057067483706366,1.3731745508805873,0.35930462133313323,0.4291498817631093,35.813797313797316,0.9421296296296298,0.7244607244607244,0.8283124283124282,0.8633292633292633,0.061752136752136755
P1_WickHold,R4_Progress05,9,110,0.7648558413264295,0.23514415867357044,3.1666666666666665,5.456924094424095,0.38976954418130894,0.5509174376821435,0.6897532750473927,0.9266679802376745,1.18295508895408,0.32175166171863073,0.4116142470430644,37.18529202279202,0.9679232804232805,0.7649013024013024,0.8388463388463389,0.8664557664557664,0.032918470418470416
P2_Reclaim,R1_CloseExtreme,9,126,0.8228525930246664,0.1771474069753336,1.5,2.6732142857142858,0.6307982024066513,0.7249059200763109,0.7926381680733994,0.8097011008330826,0.9502286829796479,0.2662344048330065,0.3890731969316932,35.23271604938272,0.8533068783068783,0.6726851851851852,0.7829588215553128,0.855383408014987,0.17978395061728394
P2_Reclaim,R2_PriceExtreme,9,126,0.8265180748119232,0.17348192518807673,1.8888888888888888,3.1658718188129953,0.6394855662410739,0.6739152038474513,0.7709242973399207,0.7864131949663263,1.0033193861968472,0.20994426789336693,0.31907262152991905,35.07073577294166,0.8767123943594533,0.7002654480595657,0.8054920798728848,0.847446900078479,0.1821266968325792
P2_Reclaim,R3_RetestStructure,9,126,0.7500439967494752,0.24995600325052475,2.388888888888889,4.270334757834758,0.5000028043253916,0.5792092716398366,0.6607467980835864,0.9568403353975656,1.0730432255125537,0.3056647328004132,0.407842087623908,36.558475783475785,0.9333689458689458,0.7076923076923076,0.8507430435062013,0.8892458418774208,0.14394586894586894
P2_Reclaim,R4_Progress05,9,126,0.7304214880290619,0.269578511970938,2.5555555555555554,4.224603174603175,0.4614888641277343,0.5777421732316963,0.6517649385374966,1.0518778117883878,1.183417366279694,0.35791474651168986,0.4237451747980111,37.05597572362278,0.9067693744164332,0.7136165577342048,0.8466708586677627,0.8976677805625175,0.10830999066293183
