date,open,high,low,close
2014-08-15,1.668440,1.670130,1.667640,1.668610
2014-08-18,1.671520,1.673710,1.671210,1.672660
2014-08-19,1.672650,1.672730,1.661090,1.661510
2014-08-20,1.661530,1.667850,1.658940,1.659350
2014-08-21,1.659330,1.660120,1.656370,1.657880
2014-08-22,1.657860,1.659750,1.656090,1.656490
2014-08-25,1.654170,1.659800,1.653880,1.657010
2014-08-26,1.657000,1.659500,1.653810,1.654110
2014-08-27,1.654070,1.660490,1.653660,1.657370
2014-08-28,1.657370,1.661320,1.656690,1.658830
2014-08-29,1.658810,1.661310,1.656240,1.659710
2014-09-01,1.658950,1.664350,1.658550,1.660830
2014-09-02,1.660830,1.661470,1.646740,1.646930
2014-09-03,1.646930,1.649720,1.643980,1.645970
2014-09-04,1.645930,1.646560,1.630610,1.631650
2014-09-05,1.631620,1.634050,1.628060,1.632620
2014-09-08,1.618650,1.623280,1.609280,1.609290
2014-09-09,1.609380,1.615680,1.605910,1.610460
2014-09-10,1.610440,1.622980,1.605200,1.620110
2014-09-11,1.620260,1.627700,1.618520,1.627380
2014-09-12,1.627380,1.627380,1.620460,1.626300
2014-09-15,1.626980,1.627310,1.622090,1.622660
2014-09-16,1.622740,1.631180,1.616210,1.627020
2014-09-17,1.627020,1.635830,1.624890,1.625850
2014-09-18,1.625820,1.645950,1.624650,1.643810
2014-09-19,1.643940,1.652440,1.628380,1.628760
2014-09-22,1.629050,1.636780,1.628970,1.636200
2014-09-23,1.636170,1.641560,1.630290,1.639010
2014-09-24,1.638970,1.641340,1.632740,1.633640
2014-09-25,1.633650,1.634180,1.627630,1.631770
2014-09-26,1.631770,1.633290,1.623790,1.624160
2014-09-29,1.623830,1.627450,1.621430,1.624220
2014-09-30,1.624200,1.628730,1.616640,1.621490
2014-10-01,1.621490,1.625210,1.616180,1.618260
2014-10-02,1.618250,1.625000,1.611260,1.614960
2014-10-03,1.614960,1.615910,1.595180,1.596720
2014-10-06,1.596830,1.609930,1.595420,1.608160
2014-10-07,1.608150,1.612910,1.602600,1.609680
2014-10-08,1.609650,1.618160,1.603190,1.615910
